id,vehicle.age,vehicle.value,body,seats,drive,mpg,length,height,hp,engine.size,cylinders,fuel
R0YIrx,27,838,suv,8,RWD,29,210,77,329,3.5,6,diesel
vhEung,13,1749,sedan,5,FWD,31,174,58,120,1.6,4,gasoline
2fEeOB,10,5047,suv,5,AWD,29,176,63,152,2,4,gasoline
XAqefy,16,1701,suv,5,AWD,25,161,65,166,2,4,gasoline
uxDTt7,25,330,sesan,5,fwd,36,161,60,130,1.5,4,gasoline
cAxBUy,10,6057,suv,5,FWD,43,171,65,118,1.2,3,diesel
XYBwrG,14,1810,sedan,5,FWD,36,173,57,120,1.6,4,gasoline
ybDfmK,5,10335,suv,5,FWD,48,169,63,105,1.6,4,diesel
2KsyKj,14,4045,suv,5,AWD,23,189,68,250,2,4,gasoline
3BKAAn,3,23514,suv,5,AWD,23,189,68,250,2,4,gasoline
ymlOsE,10,5249,suv,5,FWD,30,171,65,137,1.2,3,gasoline
CFEVbO,17,2503,suv,5,AWD,23,189,68,250,2,4,gasoline
gjoLmR,25,458,sedan,5,FWD,51,183,57,146,2,4,diesel
2suC4Z,6,8424,suv,5,AWD,25,161,65,166,2,4,gasoline
osqYxw,22,740,suv,5,AWD,29,176,63,152,2,4,gasoline
tcKiyv,5,6291,sedan,5,FWD,31,174,58,120,1.6,4,gasoline
oeQxWJ,16,2938,suv,5,AWD,23,189,68,250,2,4,gasoline
XoeBtZ,21,868,suv,5,AWD,29,176,63,152,2,4,gasoline
b2YrTe,19,1196,sedan,5,AWD,30,191,59,182,2.5,4,gasoline
NNnWwf,17,1317,suv,5,FWD,33,169,63,122,1.6,4,gasoline
cZ0euD,25,440,sedan,5,FWD,53,184,56,127,2,4,diesel
23P2QZ,15,7167,suv,8,RWD,19,210,76,440,3.5,6,gasoline
fCxvCn,15,4082,sedan,5,RWD,29,185,55,225,2,4,gasoline/hybrid
eCwm1u,2,18154,sedan,5,FWD,30,194,58,160,1.5,4,gasoline
UZvUzD,16,4174,suv,8,RWD,21,205,75,332,6,8,gasoline/hybrid
0bVnzc,18,1010,sedan,5,FWD,36,161,60,130,1.5,4,gasoline
fKmXoH,4,11600,sedan,5,FWD,35,183,57,169,2,4,gasoline
f2KZv3,7,12399,suv,5,AWD,23,189,68,250,2,4,gasoline
ih1Xzb,8,6951,suv,5,AWD,36,161,65,143,2,4,diesel
U2YnWf,8,10565,suv,5,AWD,23,189,68,250,2,4,gasoline
CRzJCH,8,11121,sedan,5,AWD,28,187,56,201,2,4,gasoline/hybrid
nFtqLJ,19,3779,suv,8,RWD,19,210,76,440,3.5,6,gasoline
SRmKL2,14,2661,sesan,5,FWD,32,193,57,191,2.5,4,gasoline
QpgwJW,9,5212,sedan,5,FWD,35,183,57,169,2,4,gasoline
HMTPgr,16,1314,sedan,5,FWD,36,173,57,120,1.6,4,gasoline
ScOOgH,2,18880,suv,5,FWD,30,171,65,137,1.2,3,gasoline
rlMt04,8,6673,suv,5,FWD,28,180,63,158,2,4,gasoline
mxAjZr,10,8076,sedan,5,AWD,28,187,56,201,2,4,gasoline/hybrid
ezqjnP,4,21092,sedan,5,AWD,28,187,56,201,2,4,gasoline/hybrid
tFTkDg,24,623,suv,5,AWD,42,176,63,131,2,4,diesel
cydjsl,1,17895,sedan,5,FWD,37,184,56,147,2,4,gasoline
SEIy4T,17,1383,sedan,5,FWD,37,184,56,147,2,4,gasoline
1FVSZO,4,11600,sedan,5,FWD,35,183,57,169,2,4,gasoline
vrbSMz,3,13613,suv,5,AWD,25,161,65,166,2,4,gasoline
K4o1QN,19,957,suv,5,FWD,31,165,63,147,2,4,gasoline
3GhqYi,13,1999,sedan,5,FWD,45,174,58,103,1.6,4,diesel
wjw0Lj,22,414,sedan,5,FWD,31,174,58,120,1.6,4,gasoline
VFF4WA,23,757,suv,5,FWD,43,171,65,118,1.2,3,diesel
NixTPU,3,13613,suv,5,AWD,25,161,65,166,2,4,gasoline
AWdjkT,13,1749,sedan,5,FWD,31,174,58,120,1.6,4,gasoline
WU04Mw,6,9572,sedan,5,FWD,51,183,57,146,2,4,diesel
blKMpm,12,13341,suv,8,RWD,28,210,76,381,3.5,6,diesel
abimwp,11,2925,sedan,5,FWD,36,173,57,120,1.6,4,gasoline
PknNAg,24,537,sedan,5,FWD,30,194,58,160,1.5,4,gasoline
JGrgbh,15,4989,suv,8,RWD,20,210,77,380,3.5,6,gasoline
DfjTgF,5,9885,suv,5,AWD,25,161,65,166,2,4,gasoline
xOmCJs,8,12512,sedan,5,RWD,29,185,55,225,2,4,gasoline/hybrid
Q0bErr,5,11233,sedan,5,FWD,32,193,57,191,2.5,4,gasoline
M2rpIQ,2,19606,sedan,5,FWD,32,196,57,192,1.5,4,gasoline
GxZjbE,12,8063,suv,8,RWD,21,208,77,332,6,8,gasoline/hybrid
SDnyjN,21,590,sesan,5,fwd,NA,173,57,120,1.6,4,gasoline
QDzKrb,15,2177,sedan,5,FWD,53,184,56,127,2,4,diesel
HFqmi0,10,4644,suv,5,FWD,45,165,63,127,2,4,diesel
mOtgbA,2,29046,suv,8,AWD,25,202,69,280,3.3,6,gasoline/hybrid
Y1U3pH,28,283,suv,5,AWD,29,176,63,152,2,4,gasoline
Q0qghr,17,1713,suv,5,FWD,30,171,65,137,1.2,3,gasoline
ZZCAOk,8,15570,sesan,5,RWD,33,182,56,NA,3,6,diesel
MeaOlC,18,1123,suv,5,FWD,31,165,63,147,2,4,gasoline
ViChXq,28,283,sedan,5,FWD,32,193,57,191,2.5,4,gasoline
fNgRrd,14,3300,sedan,5,FWD,46,196,57,166,1.5,4,diesel
YJvUy1,8,12790,sedan,5,AWD,41,187,56,174,2,4,diesel
JNsXaA,21,868,suv,5,AWD,29,176,63,152,2,4,gasoline
aqBEkF,7,9136,suv,5,FWD,41,180,63,136,2,4,diesel
lazgCF,5,8088,sedan,5,FWD,31,179,58,160,2,4,flex
UUfmhp,17,1120,sedan,5,FWD,36,173,57,120,1.6,4,gasoline
qPZF0S,7,7504,suv,5,FWD,45,165,63,127,2,4,diesel
RvvTnd,24,473,suv,5,AWD,25,161,65,166,2,4,gasoline
1pdeuO,5,17075,suv,5,AWD,23,189,68,250,2,4,gasoline
xyTxoU,20,1630,sedan,5,FWD,25,195,56,272,2,4,gasoline
KF4ZdC,12,2639,sedan,5,FWD,36,161,60,130,1.5,4,gasoline
MbsDJb,8,6951,sedan,5,FWD,32,193,57,191,2.5,4,gasoline
dbvgCF,23,631,sub,5,awd,29,176,63,152,2,4,gasoline
JAlGqo,5,8987,suv,5,FWD,31,165,63,147,2,4,gasoline
wDayHH,13,3123,suv,5,AWD,29,176,63,152,2,4,gasoline
Iwehx0,4,23201,suv,5,AWD,33,189,68,216,2,4,diesel
a0kUrE,1,67319,suv,8,RWD,19,210,76,440,3.5,6,gasoline
juncFg,18,1403,sedan,5,AWD,30,191,59,182,2.5,4,gasoline
TnFlyw,29,425,suv,5,AWD,33,189,68,216,2,4,diesel
NWmP0l,23,631,suv,5,AWD,29,176,63,152,2,4,gasoline
XyBVQJ,21,2744,suv,8,RWD,19,210,76,440,3.5,6,gasoline
gUvqXC,26,328,sedan,5,FWD,37,184,56,147,2,4,gasoline
M2QH0N,9,4265,sedan,5,FWD,36,161,60,130,1.5,4,gasoline
WdH0Hx,17,1647,sedan,5,FWD,51,183,57,146,2,4,diesel
QjSQEv,18,3480,suv,8,RWD,31,205,75,287,6,8,diesel
JMcwag,13,3123,sub,5,awd,29,176,63,152,2,4,gasoline
34T3h0,15,2268,suv,5,AWD,36,161,65,143,2,4,diesel
iZlJnR,18,1291,sedan,5,FWD,31,184,57,191,2.5,4,gasoline
DToQSh,11,3441,suv,5,FWD,31,165,63,147,2,4,gasoline
CnZ2wc,13,3873,sedan,5,FWD,46,196,57,166,1.5,4,diesel
WeQr2U,27,266,suv,5,FWD,33,169,63,122,1.6,4,gasoline
RKd3NL,21,938,sedan,5,FWD,32,196,57,192,1.5,4,gasoline
tBBbok,5,8088,sedan,5,FWD,31,179,58,160,2,4,flex
ggOOe0,8,10565,suv,5,AWD,23,189,68,250,2,4,gasoline
hZE0ZH,12,8063,suv,8,RWD,21,208,77,332,6,8,gasoline/hybrid
NgYbCU,12,2639,sedan,5,FWD,31,179,58,160,2,4,flex
aPWWuo,6,11104,suv,5,AWD,42,176,63,131,2,4,diesel
3YhnoM,5,8987,sub,5,fwd,31,165,NA,147,2,4,gasoline
jXOTxT,3,24751,sedan,5,AWD,28,187,56,201,2,4,gasoline/hybrid
DHCIbK,6,8424,suv,5,AWD,25,161,65,166,2,4,gasoline
w3LRmV,7,5873,sedan,5,FWD,49,164,60,95,1.6,4,diesel
k2Mpzd,14,2129,suv,5,FWD,33,169,63,122,1.6,4,gasoline
BiXY4K,15,2812,sedan,5,FWD,46,196,57,166,1.5,4,diesel
3epv3s,10,5451,sedan,5,FWD,32,196,57,192,1.5,4,gasoline
zoGGXG,18,3087,suv,8,RWD,20,210,77,380,3.5,6,gasoline
BefPdI,4,9491,sedan,5,FWD,31,179,58,160,2,4,flex
1lMhRb,19,1913,suv,8,AWD,25,202,69,280,3.3,6,gasoline/hybrid
dxaKBS,18,2133,suv,5,AWD,23,189,68,250,2,4,gasoline
JQpywK,11,4301,suv,5,AWD,29,176,63,152,2,4,gasoline
xrjVVm,17,3030,suv,8,AWD,36,202,69,242,3.3,6,diesel
2Obyhd,14,2555,suv,5,FWD,28,180,63,158,2,4,gasoline
h2gZK0,3,9901,sedan,5,FWD,34,164,60,110,1.6,4,gasoline
NQBYY2,12,5864,suv,8,AWD,25,202,69,280,3.3,6,gasoline/hybrid
2zhWN3,18,1403,sedan,5,FWD,30,194,58,160,1.5,4,gasoline
OSaxSD,15,2177,suv,5,FWD,28,180,63,158,2,4,gasoline
FpkgNa,19,1196,suv,5,AWD,36,161,65,143,2,4,diesel
0VxwAi,15,4989,suv,8,RWD,21,208,77,332,6,8,gasoline/hybrid
cmBvLG,3,15470,sedan,5,AWD,30,191,59,182,2.5,4,gasoline
RgwmCw,15,3629,suv,8,AWD,25,202,69,280,3.3,6,gasoline/hybrid
Ozyp0q,26,359,sedan,5,FWD,31,184,57,191,2.5,4,gasoline
tIgPfq,12,11582,suv,8,RWD,19,210,76,440,3.5,6,gasoline
ulBiya,8,8063,sedan,5,AWD,43,191,59,157,2.5,4,diesel
KEERWz,5,17973,sedan,5,FWD,25,195,56,272,2,4,gasoline
qcdKyw,16,4252,suv,8,RWD,20,210,77,380,3.5,6,gasoline
XEJgEN,10,4644,suv,5,FWD,48,169,63,105,1.6,4,diesel
tMjXbn,15,2268,suv,5,AWD,29,176,63,152,2,4,gasoline
tgLxRm,30,148,sedan,5,FWD,36,161,60,130,1.5,4,gasoline
01R1gw,17,1317,suv,5,FWD,31,165,63,147,2,4,gasoline
G4uTAl,6,9189,suv,5,FWD,28,180,63,158,2,4,gasoline
ujXWEo,11,4301,suv,5,AWD,36,161,65,143,2,4,diesel
Wrvulg,13,2748,suv,5,AWD,25,161,65,166,2,4,gasoline
jA3qou,21,764,suv,5,AWD,25,161,65,166,2,4,gasoline
j4yckP,18,2245,suv,8,AWD,25,202,69,280,3.3,6,gasoline/hybrid
0BYbZC,27,226,sedan,5,FWD,36,173,57,120,1.6,4,gasoline
2gI403,12,5571,suv,5,AWD,23,189,68,250,2,4,gasoline
jTkDVH,13,NA,suv,8,rwd,19,210,76,440,3.5,6,gasoline
Erf2xi,21,1389,suv,8,AWD,25,202,69,280,3.3,6,gasoline/hybrid
gdJFDf,14,2874,sedan,5,FWD,32,196,57,192,1.5,4,gasoline
4DesXG,19,1818,suv,5,AWD,23,189,68,250,2,4,gasoline
gbhQnm,14,2236,sedan,5,FWD,52,161,60,112,1.5,4,diesel
fmvWpM,14,2449,suv,5,FWD,48,169,63,105,1.6,4,diesel
0m2oyz,9,5923,sedan,5,AWD,30,191,59,182,2.5,4,gasoline
GIoEOT,8,5005,sedan,5,FWD,31,179,58,160,2,4,flex
wt2EpW,23,656,suv,5,FWD,30,171,65,137,1.2,3,gasoline
IwVQja,15,2087,sedan,5,FWD,31,184,57,191,2.5,4,gasoline
ZAuWzG,10,4038,suv,5,FWD,33,169,63,122,1.6,4,gasoline
yHq0I3,2,10166,sedan,5,FWD,31,174,58,120,1.6,4,gasoline
yopywr,10,5047,sedan,5,FWD,30,194,58,160,1.5,4,gasoline
EEC1II,21,1910,suv,8,RWD,20,210,77,380,3.5,6,gasoline
vvRGU3,14,4045,suv,5,AWD,23,189,68,250,2,4,gasoline
aYbkOz,23,1135,sedan,5,RWD,29,185,55,225,2,4,gasoline/hybrid
nekctW,4,11073,sedan,5,FWD,45,179,58,138,2,4,diesel
yMyrS4,11,4473,suv,5,FWD,30,171,65,137,1.2,3,gasoline
gYgPl1,14,2661,sedan,5,FWD,32,193,57,191,2.5,4,gasoline
iJHePs,18,786,sedan,5,FWD,31,174,58,120,1.6,4,gasoline
NlPAck,19,1435,suv,5,FWD,43,171,65,118,1.2,3,diesel
1alOWy,13,4997,sedan,5,FWD,25,195,56,272,2,4,gasoline
O32rgW,5,17973,sedan,5,AWD,28,187,56,201,2,4,gasoline/hybrid
hqYhsX,16,6107,suv,8,RWD,19,210,76,440,3.5,6,gasoline
gKDXYk,5,24264,suv,8,RWD,21,205,75,332,6,8,gasoline/hybrid
FRQpZD,4,13182,suv,5,AWD,29,176,63,152,2,4,gasoline
Mogzzc,12,8063,suv,8,RWD,21,208,77,332,6,8,gasoline/hybrid
EEFuL4,21,799,suv,5,FWD,45,165,63,127,2,4,diesel
wUBoWE,8,5561,suv,5,FWD,31,165,63,147,2,4,gasoline
lzjFKn,16,3092,sedan,5,AWD,28,187,56,201,2,4,gasoline/hybrid
NkJt04,17,3623,suv,8,RWD,21,208,77,332,6,8,gasoline/hybrid
hjzMPj,10,9085,sedan,5,RWD,29,185,55,225,2,4,gasoline/hybrid
WOqsCN,8,5839,sedan,5,FWD,37,184,56,147,2,4,gasoline
bZe0vN,11,2925,sedan,5,FWD,36,173,57,120,1.6,4,gasoline
bcFf1h,27,731,suv,8,RWD,21,208,77,332,6,8,gasoline
YRtKSe,18,4435,suv,8,RWD,19,210,76,440,3.5,6,gasoline
MYTGUP,13,3748,suv,5,FWD,43,171,65,118,1.2,3,diesel
2rjDVa,21,868,suv,5,AWD,29,176,63,152,2,4,gasoline
kHzJff,10,4846,suv,5,FWD,28,180,63,158,2,4,gasoline
P3iiJN,22,740,sedan,5,AWD,30,191,59,182,2.5,4,gasoline
lIgvlp,17,3623,suv,8,RWD,20,210,77,380,3.5,6,gasoline
WaCNzH,16,1546,suv,5,FWD,33,169,63,122,1.6,4,gasoline
sUezGz,8,11121,suv,8,AWD,25,202,69,280,3.3,6,gasoline/hybrid
n1M4T3,5,8088,sedan,5,FWD,36,161,60,130,1.5,4,gasoline
4aWC0D,9,6160,suv,5,FWD,30,171,65,137,1.2,3,gasoline
0XeVBO,18,1628,sedan,5,FWD,43,194,58,138,1.5,4,diesel
SmZnNJ,14,2236,sedan,5,FWD,37,184,56,147,2,4,gasoline
BcfSWf,18,2245,suv,8,AWD,25,202,69,280,3.3,6,gasoline/hybrid
EtcIgQ,7,5873,sedan,5,FWD,36,161,60,130,1.5,4,gasoline
xZCXrh,19,1148,suv,5,FWD,28,180,63,158,2,4,gasoline
2QXTQp,15,1814,NA,5,FWD,31,165,63,147,2,4,gasoline
2u2BtD,6,14550,suv,5,AWD,23,189,68,250,2,4,gasoline
DTRJrO,21,695,suv,5,FWD,31,165,63,147,2,4,gasoline
STQr1g,8,5561,suv,5,FWD,31,165,63,147,2,4,gasoline
qCRxie,22,1362,sedan,5,FWD,36,195,56,235,2,4,diesel
lRi3g1,5,40889,sub,8,rwd,28,210,76,NA,3.5,6,diesel
WK11Uv,18,1010,sedan,5,FWD,31,179,58,160,2,4,flex
Mkh3mL,16,1237,sedan,5,FWD,34,164,60,110,1.6,4,gasoline
bBoHGk,25,458,sedan,5,FWD,32,193,57,191,2.5,4,gasoline
SqHmbI,17,1515,suv,5,FWD,45,165,63,127,2,4,diesel
AXoc2p,15,3629,suv,8,AWD,25,202,69,280,3.3,6,gasoline/hybrid
sGVCJr,3,12994,sedan,5,FWD,37,184,56,147,2,4,gasoline
fxzWWH,14,2129,suv,5,FWD,31,165,63,147,2,4,gasoline
4Twxje,29,174,sedan,5,FWD,31,179,58,160,2,4,flex
1EJSip,10,8076,suv,8,AWD,25,202,69,280,3.3,6,gasoline/hybrid
Eplpmm,21,903,suv,5,FWD,30,171,65,137,1.2,3,gasoline
FgEvnG,7,15009,suv,8,AWD,36,202,69,242,3.3,6,diesel
MqPPBJ,8,15014,suv,8,RWD,21,205,75,332,6,8,gasoline/hybrid
Yfoacb,11,2753,sedan,5,FWD,34,164,60,110,1.6,4,gasoline
GjMHfS,9,3791,sedan,5,FWD,45,174,58,103,1.6,4,diesel
pXHLmp,4,13182,sedan,5,FWD,30,194,58,160,1.5,4,gasoline
r1OQgl,26,375,suv,5,FWD,28,180,63,158,2,4,gasoline
rZJJab,16,1623,sedan,5,FWD,52,161,60,112,1.5,4,diesel
JqQ2gC,6,20676,suv,8,RWD,21,205,75,332,6,8,gasoline/hybrid
XS23Vt,13,3748,suv,5,FWD,43,171,65,118,1.2,3,diesel
Wfdl1E,4,13182,suv,5,AWD,29,176,63,152,2,4,gasoline
UvKb3U,7,7831,suv,5,FWD,28,180,63,158,2,4,gasoline
LvrlMf,30,362,suv,5,AWD,33,189,68,216,2,4,diesel
AdBvH2,12,8063,suv,8,RWD,20,210,77,380,3.5,6,gasoline
tJRSZu,10,3634,sedan,5,FWD,36,161,60,130,1.5,4,gasoline
dDDTAq,11,2753,sedan,5,FWD,34,164,60,110,1.6,4,gasoline
1CvVqd,5,8088,sedan,5,FWD,49,164,60,95,1.6,4,diesel
0HloRp,9,3791,sedan,5,FWD,34,164,60,110,1.6,4,gasoline
0ioKzJ,17,2503,suv,5,AWD,23,189,68,250,2,4,gasoline
LTPjaR,26,453,sedan,5,FWD,43,194,58,138,1.5,4,diesel
t4EVgS,5,8088,sedan,5,FWD,31,179,58,160,2,4,flex
mxlqHG,7,9462,sedan,5,FWD,46,193,57,165,2.5,4,diesel
VUazQo,13,2499,suv,5,FWD,31,165,63,147,2,4,gasoline
nusBIM,18,898,sedan,5,FWD,34,164,60,110,1.6,4,gasoline
MhZVSB,5,13480,suv,5,FWD,43,171,65,118,1.2,3,diesel
Vuvxbo,15,2268,suv,5,AWD,29,176,63,152,2,4,gasoline
DknSFX,3,28464,sedan,5,AWD,41,187,56,174,2,4,diesel
MHIueE,13,4747,suv,5,AWD,23,189,68,250,2,4,gasoline
4s3ing,15,5625,suv,8,RWD,31,205,75,287,6,8,diesel
IgWKWM,8,5561,suv,5,FWD,33,169,63,122,1.6,4,gasoline
ixlTUP,7,5873,sedan,5,FWD,31,179,58,160,2,4,flex
CquKPA,17,3623,suv,8,RWD,20,210,77,380,3.5,6,gasoline
CKRQLT,10,3634,sedan,5,FWD,31,179,58,160,2,4,flex
evXxBc,5,10335,sedan,5,FWD,31,184,57,191,2.5,4,gasoline
0aijec,27,718,suv,8,RWD,21,205,75,332,6,8,gasoline
F1PAvj,19,2679,sedan,5,RWD,33,182,56,277,3,6,diesel
qTCUOQ,13,2499,suv,5,FWD,31,165,63,147,2,4,gasoline
pHXlQj,21,764,suv,5,AWD,25,161,65,166,2,4,gasoline
g4aoMr,16,1933,suv,5,AWD,36,161,65,143,2,4,diesel
WZCjqB,13,2748,suv,5,AWD,25,161,65,166,2,4,gasoline
iFlxgh,11,6882,suv,8,AWD,25,202,69,280,3.3,6,gasoline/hybrid
VOaBRX,6,6892,sedan,5,FWD,31,179,58,160,2,4,flex
0ckGRe,17,1647,suv,5,AWD,29,176,63,152,2,4,gasoline
bHwvlp,9,4739,suv,5,FWD,33,169,63,122,1.6,4,gasoline
Y1oYXe,14,5855,suv,8,RWD,21,208,77,332,6,8,gasoline/hybrid
FKRhcc,4,11600,sedan,5,FWD,35,183,57,169,2,4,gasoline
USKdBk,13,3373,sedan,5,FWD,32,196,57,192,1.5,4,gasoline
kzsBnf,2,15975,sedan,5,FWD,35,183,57,169,2,4,gasoline
VHBVME,2,39938,suv,8,RWD,20,210,77,380,3.5,6,gasoline
TegKpt,9,5686,suv,5,FWD,28,180,63,158,2,4,gasoline
3A3ziX,9,6160,suv,5,FWD,30,171,65,137,1.2,3,gasoline
fQBzri,6,8424,sedan,5,FWD,35,183,57,169,2,4,gasoline
Jhssj3,15,3447,suv,5,AWD,23,189,68,250,2,4,gasoline
sQPYPz,2,15975,suv,5,AWD,25,161,65,166,2,4,gasoline
M4uWLK,8,5005,sedan,5,FWD,31,179,58,160,2,4,flex
ZPYBDo,12,3665,sedan,5,AWD,30,191,59,182,2.5,4,gasoline
bTPRak,26,343,sedan,5,FWD,35,183,57,169,2,4,gasoline
2tRsrt,14,2129,suv,5,FWD,31,165,63,147,2,4,gasoline
rnKeOi,2,14523,suv,5,FWD,33,169,63,122,1.6,4,gasoline
Ndlne4,3,17945,sedan,5,AWD,43,191,59,157,2.5,4,diesel
gWzbjp,15,7167,suv,8,RWD,19,210,76,440,3.5,6,gasoline
jnPSi2,16,4870,suv,8,RWD,31,208,77,287,6,8,diesel
lygqgq,28,623,suv,8,RWD,20,210,77,380,3.5,6,gasoline
cwhMZl,22,1125,suv,5,AWD,23,189,68,250,2,4,gasoline
LwY1kH,3,15470,sedan,5,AWD,30,191,59,182,2.5,4,gasoline
fpxMHx,6,9189,suv,5,FWD,28,180,63,158,2,4,gasoline
Dt3ZsF,23,958,suv,5,AWD,23,189,68,250,2,4,gasoline
3H2zSC,5,17075,suv,5,AWD,23,189,68,250,2,4,gasoline
Aljy3V,12,11582,suv,8,RWD,19,210,76,440,3.5,6,gasoline
o3bhVO,14,4684,suv,5,AWD,33,189,68,216,2,4,diesel
2iQYwV,17,1515,suv,5,FWD,48,169,63,105,1.6,4,diesel
gbPtkT,17,3030,suv,8,AWD,36,202,69,242,3.3,6,diesel
CGajnJ,28,204,sedan,5,FWD,49,164,60,95,1.6,4,diesel
cctGlT,3,16088,suv,5,FWD,30,171,65,137,1.2,3,gasoline
xBW4SP,20,815,sub,5,fwd,33,169,63,122,1.6,4,gasoline
DWutbP,16,1391,sedan,5,FWD,31,179,58,160,2,4,flex
chUMXi,18,1403,sedan,5,FWD,51,183,57,146,2,4,diesel
P2gBcx,5,8987,suv,5,FWD,33,169,63,122,1.6,4,gasoline
3eNvvV,25,806,suv,5,AWD,33,189,68,216,2,4,diesel
3gi0tl,10,4442,sedan,5,FWD,35,183,57,169,2,4,gasoline
AngFtv,12,3519,sedan,5,FWD,53,184,56,127,2,4,diesel
WCRcxi,14,3087,sedan,5,FWD,43,194,58,138,1.5,4,diesel
AXR1jd,15,2177,sedan,5,FWD,53,184,56,127,2,4,diesel
fIrbhO,20,897,sedan,5,FWD,35,183,57,169,2,4,gasoline
hv3Crb,20,938,sedan,5,FWD,31,184,57,191,2.5,4,gasoline
fdhxrl,26,843,suv,8,RWD,21,205,75,332,6,8,gasoline
OPSTgr,23,631,sedan,5,FWD,32,193,57,191,2.5,4,gasoline
dICYJx,16,2319,suv,5,FWD,43,171,65,118,1.2,3,diesel
coOCrz,22,592,suv,5,FWD,31,165,63,147,2,4,gasoline
wilaAt,22,592,suv,5,FWD,31,165,63,147,2,4,NA
fSbMH4,8,7229,suv,5,FWD,30,171,65,137,1.2,3,gasoline
RLIdIz,14,2661,sedan,5,AWD,30,191,59,182,2.5,4,gasoline
BgHE1V,14,4258,suv,8,AWD,25,202,69,280,3.3,6,gasoline/hybrid
YO4gtj,8,15014,suv,8,RWD,21,205,75,332,6,8,gasoline/hybrid
SYMxv3,17,5204,suv,8,RWD,19,210,76,440,3.5,6,gasoline
Ou3y3k,2,45747,suv,8,RWD,31,208,77,287,6,8,diesel
nDiA0H,16,1933,suv,5,AWD,36,161,65,143,2,4,diesel
agRAmg,25,403,suv,5,AWD,25,161,65,166,2,4,gasoline
1uDY3S,14,5855,sub,8,rwd,NA,208,77,332,6,8,gasoline/hybrid
LaL1Li,1,15339,sedan,5,FWD,31,179,58,160,2,4,flex
nfDk41,7,8157,sedan,5,FWD,51,183,57,146,2,4,diesel
0lHlIu,9,6397,sedan,5,FWD,32,196,57,192,1.5,4,gasoline
owc4Do,23,1362,suv,8,RWD,21,205,75,332,6,8,gasoline/hybrid
giutGl,9,6160,suv,5,FWD,30,171,65,137,1.2,3,gasoline
IjFjSC,3,38983,suv,8,RWD,31,208,77,287,6,8,diesel
X4GYR2,2,20332,suv,5,FWD,41,180,63,136,2,4,diesel
tisY3O,10,10902,suv,8,RWD,21,205,75,332,6,8,gasoline/hybrid
0jPgrx,23,631,sedan,5,FWD,32,193,57,191,2.5,4,gasoline
dvmhih,19,1148,suv,5,FWD,28,180,63,158,2,4,gasoline
01FkEo,24,473,sedan,5,FWD,35,183,57,169,2,4,gasoline
mFzrTb,12,2346,sedan,5,FWD,34,164,60,110,1.6,4,gasoline
GQuNda,7,17619,suv,8,RWD,21,205,75,332,6,8,gasoline/hybrid
BPUvvr,2,12345,sedan,5,FWD,36,173,57,120,1.6,4,gasoline
FKhKbd,6,8807,sedan,5,FWD,31,184,57,191,2.5,4,gasoline
iRVtAM,6,8424,suv,5,AWD,25,161,65,166,2,4,gasoline
qhmR0r,24,494,sedan,5,FWD,31,184,57,191,2.5,4,gasoline
ZVsbfu,24,1161,suv,8,RWD,21,205,75,332,6,8,gasoline/hybrid
uJOt0p,17,2503,suv,5,AWD,23,189,68,250,2,4,gasoline
OuZKhZ,8,11121,sedan,5,FWD,25,195,56,272,2,4,gasoline
hkTZhX,11,3441,suv,5,FWD,33,169,63,122,1.6,4,gasoline
dsOr2r,17,1186,sedan,5,FWD,31,179,58,160,2,4,flex
BKOZbw,7,7831,sedan,5,FWD,53,184,56,127,2,4,diesel
TrAusz,8,13624,sedan,5,RWD,23,182,56,320,3,6,gasoline
KzPoPB,14,2449,sedan,5,FWD,31,184,57,191,2.5,4,gasoline
nGJXWW,7,9788,suv,5,FWD,43,171,65,118,1.2,3,diesel
I3A04S,11,6538,suv,5,AWD,23,189,68,250,2,4,gasoline
CIA4mJ,2,39938,suv,8,RWD,20,210,77,380,3.5,6,gasoline
BwJvCL,5,10335,suv,5,FWD,48,169,63,105,1.6,4,diesel
E3Tszo,16,1778,sedan,5,FWD,31,184,57,191,2.5,4,gasoline
gjYAbp,1,17043,suv,5,FWD,33,169,63,122,1.6,4,gasoline
Wmyjfo,13,3748,suv,5,FWD,43,171,65,118,1.2,3,diesel
sqKk4g,7,5873,sedan,5,FWD,31,179,58,160,2,4,flex
MkgBah,13,2624,sedan,5,FWD,37,184,56,147,2,4,gasoline
MM2ENG,17,1317,suv,5,FWD,31,165,63,147,2,4,gasoline
20ydGZ,3,15470,sedan,5,AWD,30,191,59,182,2.5,4,gasoline
ARMgXt,15,2540,suv,5,FWD,41,180,63,136,2,4,diesel
cGuMXX,26,375,suv,5,FWD,28,180,63,158,2,4,gasoline
txnmv1,1,20451,suv,5,FWD,28,180,63,158,2,4,gasoline
v3TuQ2,6,15316,sedan,5,AWD,28,187,56,201,2,4,gasoline/hybrid
IC0WP0,16,2242,suv,5,AWD,42,176,63,131,2,4,diesel
dAxDKk,20,2242,suv,8,RWD,20,210,77,380,3.5,6,gasoline
uYTDoG,26,624,suv,8,AWD,25,202,69,280,3.3,6,gasoline
XUsZcl,6,6892,sedan,5,FWD,36,161,60,130,1.5,4,gasoline
UUtr2S,10,5047,suv,5,AWD,29,176,63,152,2,4,gasoline
hMUS3G,23,504,suv,5,FWD,31,165,63,147,2,4,gasoline
pPFAif,26,593,suv,5,AWD,23,189,68,250,2,4,gasoline
